서비스 ID,서비스명,OPENAPI서비스명,요청주소,요청기본인자,기본샘플명,기본샘플주소,OPENAPI메타URL
OA-19897,서울시 관악구 담배도매업 인허가 정보,LOCALDATA_114301_GA,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114301_GA/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114301_GA/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114301_GA/1/5/,https://data.gwanak.go.kr/openinf/openapiview.jsp?infId=OA-19897
OA-19898,서울시 서초구 담배도매업 인허가 정보,LOCALDATA_114301_SC,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114301_SC/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114301_SC/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114301_SC/1/5/,https://data.seocho.go.kr/openinf/openapiview.jsp?infId=OA-19898
OA-19899,서울시 강남구 담배도매업 인허가 정보,LOCALDATA_114301_GN,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114301_GN/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114301_GN/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114301_GN/1/5/,https://data.gangnam.go.kr/openinf/openapiview.jsp?infId=OA-19899
OA-19900,서울시 송파구 담배도매업 인허가 정보,LOCALDATA_114301_SP,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114301_SP/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114301_SP/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114301_SP/1/5/,https://data.songpa.go.kr/openinf/openapiview.jsp?infId=OA-19900
OA-19901,서울시 강동구 담배도매업 인허가 정보,LOCALDATA_114301_GD,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114301_GD/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114301_GD/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114301_GD/1/5/,https://data.gd.go.kr/openinf/openapiview.jsp?infId=OA-19901
OA-19902,서울시 종로구 담배소매업 인허가 정보,LOCALDATA_114302_JN,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_JN/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_JN/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_JN/1/5/,https://data.jongno.go.kr/openinf/openapiview.jsp?infId=OA-19902
OA-19903,서울시 중구 담배소매업 인허가 정보,LOCALDATA_114302_JG,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_JG/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_JG/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_JG/1/5/,https://data.junggu.go.kr/openinf/openapiview.jsp?infId=OA-19903
OA-19904,서울시 용산구 담배소매업 인허가 정보,LOCALDATA_114302_YS,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_YS/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_YS/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_YS/1/5/,https://data.yongsan.go.kr/openinf/openapiview.jsp?infId=OA-19904
OA-19905,서울시 성동구 담배소매업 인허가 정보,LOCALDATA_114302_SD,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_SD/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_SD/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_SD/1/5/,https://data.sd.go.kr/openinf/openapiview.jsp?infId=OA-19905
OA-19906,서울시 광진구 담배소매업 인허가 정보,LOCALDATA_114302_GJ,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_GJ/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_GJ/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_GJ/1/5/,https://data.gwangjin.go.kr/openinf/openapiview.jsp?infId=OA-19906
OA-19907,서울시 동대문구 담배소매업 인허가 정보,LOCALDATA_114302_DD,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_DD/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_DD/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_DD/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-19907
OA-19908,서울시 중랑구 담배소매업 인허가 정보,LOCALDATA_114302_JR,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_JR/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_JR/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_JR/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-19908
OA-19909,서울시 성북구 담배소매업 인허가 정보,LOCALDATA_114302_SB,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_SB/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_SB/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_SB/1/5/,https://data.sb.go.kr/openinf/openapiview.jsp?infId=OA-19909
OA-19910,서울시 강북구 담배소매업 인허가 정보,LOCALDATA_114302_GB,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_GB/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_GB/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_GB/1/5/,https://data.gangbuk.go.kr/openinf/openapiview.jsp?infId=OA-19910
OA-19911,서울시 도봉구 담배소매업 인허가 정보,LOCALDATA_114302_DB,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_DB/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_DB/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_DB/1/5/,https://data.dobong.go.kr/openinf/openapiview.jsp?infId=OA-19911
OA-19912,서울시 노원구 담배소매업 인허가 정보,LOCALDATA_114302_NW,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_NW/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_NW/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_NW/1/5/,https://data.nowon.go.kr/openinf/openapiview.jsp?infId=OA-19912
OA-19913,서울시 은평구 담배소매업 인허가 정보,LOCALDATA_114302_EP,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_EP/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_EP/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_EP/1/5/,https://data.ep.go.kr/openinf/openapiview.jsp?infId=OA-19913
OA-19914,서울시 서대문구 담배소매업 인허가 정보,LOCALDATA_114302_SM,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_SM/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_SM/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_SM/1/5/,https://data.sdm.go.kr/openinf/openapiview.jsp?infId=OA-19914
OA-19915,서울시 마포구 담배소매업 인허가 정보,LOCALDATA_114302_MP,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_MP/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_MP/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_MP/1/5/,https://data.mapo.go.kr/openinf/openapiview.jsp?infId=OA-19915
OA-19916,서울시 양천구 담배소매업 인허가 정보,LOCALDATA_114302_YC,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_YC/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_YC/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_YC/1/5/,https://data.yangcheon.go.kr/openinf/openapiview.jsp?infId=OA-19916
OA-19917,서울시 강서구 담배소매업 인허가 정보,LOCALDATA_114302_GS,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_GS/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_GS/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_GS/1/5/,https://data.gangseo.go.kr/openinf/openapiview.jsp?infId=OA-19917
OA-19918,서울시 구로구 담배소매업 인허가 정보,LOCALDATA_114302_GR,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_GR/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_GR/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_GR/1/5/,https://data.guro.go.kr/openinf/openapiview.jsp?infId=OA-19918
OA-19919,서울시 금천구 담배소매업 인허가 정보,LOCALDATA_114302_GC,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_GC/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_GC/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_GC/1/5/,https://data.geumcheon.go.kr/openinf/openapiview.jsp?infId=OA-19919
OA-19920,서울시 영등포구 담배소매업 인허가 정보,LOCALDATA_114302_YD,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_YD/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_YD/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_YD/1/5/,https://data.ydp.go.kr/openinf/openapiview.jsp?infId=OA-19920
OA-19921,서울시 동작구 담배소매업 인허가 정보,LOCALDATA_114302_DJ,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_DJ/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_DJ/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_DJ/1/5/,https://data.dongjak.go.kr/openinf/openapiview.jsp?infId=OA-19921
OA-19922,서울시 관악구 담배소매업 인허가 정보,LOCALDATA_114302_GA,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_GA/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_GA/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_GA/1/5/,https://data.gwanak.go.kr/openinf/openapiview.jsp?infId=OA-19922
OA-19923,서울시 서초구 담배소매업 인허가 정보,LOCALDATA_114302_SC,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_SC/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_SC/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_SC/1/5/,https://data.seocho.go.kr/openinf/openapiview.jsp?infId=OA-19923
OA-19924,서울시 강남구 담배소매업 인허가 정보,LOCALDATA_114302_GN,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_GN/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_GN/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_GN/1/5/,https://data.gangnam.go.kr/openinf/openapiview.jsp?infId=OA-19924
OA-19925,서울시 송파구 담배소매업 인허가 정보,LOCALDATA_114302_SP,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_SP/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_SP/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_SP/1/5/,https://data.songpa.go.kr/openinf/openapiview.jsp?infId=OA-19925
OA-19926,서울시 강동구 담배소매업 인허가 정보,LOCALDATA_114302_GD,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114302_GD/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_GD/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114302_GD/1/5/,https://data.gd.go.kr/openinf/openapiview.jsp?infId=OA-19926
OA-19952,서울시 종로구 목욕장업 인허가 정보,LOCALDATA_114401_JN,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_JN/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_JN/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_JN/1/5/,https://data.jongno.go.kr/openinf/openapiview.jsp?infId=OA-19952
OA-19953,서울시 중구 목욕장업 인허가 정보,LOCALDATA_114401_JG,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_JG/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_JG/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_JG/1/5/,https://data.junggu.go.kr/openinf/openapiview.jsp?infId=OA-19953
OA-19954,서울시 용산구 목욕장업 인허가 정보,LOCALDATA_114401_YS,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_YS/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_YS/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_YS/1/5/,https://data.yongsan.go.kr/openinf/openapiview.jsp?infId=OA-19954
OA-19955,서울시 성동구 목욕장업 인허가 정보,LOCALDATA_114401_SD,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_SD/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_SD/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_SD/1/5/,https://data.sd.go.kr/openinf/openapiview.jsp?infId=OA-19955
OA-19956,서울시 광진구 목욕장업 인허가 정보,LOCALDATA_114401_GJ,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_GJ/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_GJ/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_GJ/1/5/,https://data.gwangjin.go.kr/openinf/openapiview.jsp?infId=OA-19956
OA-19957,서울시 동대문구 목욕장업 인허가 정보,LOCALDATA_114401_DD,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_DD/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_DD/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_DD/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-19957
OA-19958,서울시 중랑구 목욕장업 인허가 정보,LOCALDATA_114401_JR,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_JR/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_JR/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_JR/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-19958
OA-19959,서울시 성북구 목욕장업 인허가 정보,LOCALDATA_114401_SB,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_SB/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_SB/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_SB/1/5/,https://data.sb.go.kr/openinf/openapiview.jsp?infId=OA-19959
OA-19960,서울시 강북구 목욕장업 인허가 정보,LOCALDATA_114401_GB,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_GB/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_GB/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_GB/1/5/,https://data.gangbuk.go.kr/openinf/openapiview.jsp?infId=OA-19960
OA-19961,서울시 도봉구 목욕장업 인허가 정보,LOCALDATA_114401_DB,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_DB/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_DB/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_DB/1/5/,https://data.dobong.go.kr/openinf/openapiview.jsp?infId=OA-19961
OA-19962,서울시 노원구 목욕장업 인허가 정보,LOCALDATA_114401_NW,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_NW/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_NW/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_NW/1/5/,https://data.nowon.go.kr/openinf/openapiview.jsp?infId=OA-19962
OA-19963,서울시 은평구 목욕장업 인허가 정보,LOCALDATA_114401_EP,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_EP/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_EP/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_EP/1/5/,https://data.ep.go.kr/openinf/openapiview.jsp?infId=OA-19963
OA-19964,서울시 서대문구 목욕장업 인허가 정보,LOCALDATA_114401_SM,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_SM/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_SM/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_SM/1/5/,https://data.sdm.go.kr/openinf/openapiview.jsp?infId=OA-19964
OA-19965,서울시 마포구 목욕장업 인허가 정보,LOCALDATA_114401_MP,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_MP/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_MP/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_MP/1/5/,https://data.mapo.go.kr/openinf/openapiview.jsp?infId=OA-19965
OA-19966,서울시 양천구 목욕장업 인허가 정보,LOCALDATA_114401_YC,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_YC/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_YC/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_YC/1/5/,https://data.yangcheon.go.kr/openinf/openapiview.jsp?infId=OA-19966
OA-19967,서울시 강서구 목욕장업 인허가 정보,LOCALDATA_114401_GS,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_GS/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_GS/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_GS/1/5/,https://data.gangseo.go.kr/openinf/openapiview.jsp?infId=OA-19967
OA-19968,서울시 구로구 목욕장업 인허가 정보,LOCALDATA_114401_GR,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_GR/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_GR/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_GR/1/5/,https://data.guro.go.kr/openinf/openapiview.jsp?infId=OA-19968
OA-19969,서울시 금천구 목욕장업 인허가 정보,LOCALDATA_114401_GC,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_GC/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_GC/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_GC/1/5/,https://data.geumcheon.go.kr/openinf/openapiview.jsp?infId=OA-19969
OA-19970,서울시 영등포구 목욕장업 인허가 정보,LOCALDATA_114401_YD,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_114401_YD/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_YD/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_114401_YD/1/5/,https://data.ydp.go.kr/openinf/openapiview.jsp?infId=OA-19970
